28, 33, 36, 42, 27, 44, 16, 32, 4, 37, 52, 1, 13, 47, 8, 35, 21, 45, 11, 43, 29, 38, 23, 51, 34, 50, 10, 24, 49, 41, 18, 40, 17, 15, 25, 7, 5, 9, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
32, 11, 10, 14, 4, 7, 34, 28, 49, 52, 31, 37, 12, 26, 16, 35, 21, 27, 44, 15, 25, 47, 8, 38, 45, 23, 33, 19, 42, 1, 9, 29, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 5, 36, 18, 40, 17
14, 27, 44, 15, 25, 47, 29, 9, 1, 42, 19, 33, 38, 8, 4, 7, 34, 28, 49, 52, 31, 37, 12, 26, 16, 35, 21, 45, 23, 10, 11, 32, 6, 22, 24, 43, 39, 20, 2, 3, 46, 13, 48, 30, 51, 41, 50, 5, 36, 18, 40, 17
23, 38, 29, 43, 11, 45, 21, 35, 8, 47, 13, 1, 52, 37, 4, 32, 16, 44, 27, 42, 36, 33, 28, 51, 34, 50, 10, 24, 49, 41, 18, 40, 17, 15, 25, 7, 5, 9, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
37, 4, 32, 33, 15, 25, 7, 9, 1, 13, 47, 8, 16, 44, 27, 28, 49, 41, 18, 40, 17, 35, 21, 45, 11, 43, 29, 38, 23, 51, 34, 50, 10, 24, 42, 36, 5, 52, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
8, 38, 33, 19, 42, 1, 9, 29, 47, 25, 15, 44, 27, 14, 4, 7, 34, 28, 49, 52, 31, 37, 12, 26, 16, 35, 21, 45, 23, 10, 11, 32, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
32, 11, 10, 23, 45, 21, 35, 16, 26, 12, 37, 31, 52, 49, 28, 34, 7, 44, 27, 14, 4, 15, 25, 47, 8, 38, 33, 19, 42, 1, 9, 29, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
28, 33, 36, 42, 24, 10, 50, 34, 51, 23, 38, 29, 43, 11, 45, 21, 35, 32, 4, 37, 9, 1, 13, 47, 8, 16, 44, 27, 49, 41, 18, 40, 17, 15, 25, 7, 5, 52, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
37, 4, 32, 33, 15, 25, 7, 9, 1, 13, 47, 8, 42, 38, 24, 16, 44, 27, 28, 49, 41, 10, 29, 43, 11, 45, 21, 35, 17, 40, 18, 36, 5, 50, 34, 51, 23, 52, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
9, 51, 26, 25, 35, 37, 17, 20, 12, 1, 42, 10, 14, 5, 50, 27, 13, 16, 52, 32, 47, 8, 39, 29, 33, 21, 3, 2, 36, 48, 6, 45, 22, 4, 23, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
32, 11, 10, 29, 9, 1, 42, 19, 33, 14, 4, 7, 34, 28, 49, 52, 31, 37, 12, 26, 16, 35, 21, 27, 44, 15, 25, 47, 8, 38, 45, 23, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
32, 11, 10, 14, 4, 7, 34, 28, 49, 52, 31, 37, 12, 26, 16, 35, 21, 27, 44, 15, 25, 47, 8, 38, 45, 23, 33, 19, 42, 1, 9, 29, 6, 22, 24, 43, 39, 20, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
12, 20, 17, 37, 35, 25, 2, 26, 9, 1, 42, 10, 14, 5, 50, 27, 13, 16, 52, 32, 47, 8, 39, 29, 33, 21, 51, 3, 36, 48, 6, 45, 22, 4, 23, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
12, 20, 17, 37, 35, 25, 26, 51, 9, 1, 42, 10, 14, 5, 50, 27, 13, 16, 52, 32, 47, 8, 39, 29, 33, 21, 2, 3, 36, 48, 6, 45, 22, 4, 23, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
32, 11, 10, 23, 45, 21, 35, 16, 26, 12, 37, 31, 52, 49, 28, 34, 7, 44, 27, 14, 4, 15, 25, 47, 29, 9, 1, 42, 19, 33, 38, 8, 6, 22, 24, 43, 39, 20, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
23, 38, 29, 43, 11, 45, 21, 35, 32, 4, 37, 52, 1, 13, 47, 8, 16, 44, 27, 42, 36, 33, 28, 51, 34, 50, 10, 24, 49, 41, 18, 40, 17, 15, 25, 7, 5, 9, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
10, 42, 1, 9, 2, 26, 25, 35, 37, 17, 20, 12, 14, 5, 50, 27, 13, 16, 52, 32, 47, 8, 39, 29, 33, 21, 51, 3, 36, 48, 6, 45, 22, 4, 23, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
32, 4, 37, 9, 1, 13, 47, 8, 16, 44, 27, 28, 49, 41, 18, 40, 17, 35, 21, 45, 11, 43, 29, 38, 23, 51, 34, 50, 10, 24, 42, 36, 33, 15, 25, 7, 5, 52, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
9, 51, 26, 3, 2, 36, 48, 5, 14, 1, 42, 21, 33, 29, 12, 20, 10, 50, 27, 13, 25, 35, 37, 17, 23, 6, 45, 22, 4, 39, 8, 47, 32, 52, 16, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
33, 32, 4, 37, 9, 1, 13, 47, 8, 16, 44, 27, 28, 49, 41, 18, 40, 17, 35, 21, 45, 11, 43, 29, 38, 23, 51, 34, 50, 10, 24, 42, 36, 15, 25, 7, 5, 52, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
8, 16, 44, 27, 42, 36, 33, 28, 47, 13, 1, 9, 37, 4, 32, 35, 21, 45, 11, 43, 29, 38, 23, 51, 34, 50, 10, 24, 49, 41, 18, 40, 17, 15, 25, 7, 5, 52, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
11, 34, 31, 37, 4, 42, 24, 36, 5, 50, 33, 45, 8, 7, 23, 28, 49, 41, 10, 51, 48, 6, 16, 12, 29, 43, 27, 38, 2, 3, 46, 30, 19, 22, 39, 20, 26, 18, 40, 17, 35, 21, 1, 9, 44, 32, 14, 52, 13, 47, 25, 15
5, 25, 35, 37, 17, 14, 12, 20, 10, 42, 1, 9, 2, 26, 50, 27, 13, 16, 52, 32, 47, 8, 39, 29, 33, 21, 51, 3, 36, 48, 6, 45, 22, 4, 23, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
32, 11, 10, 23, 45, 21, 35, 16, 26, 12, 37, 31, 52, 49, 28, 34, 7, 4, 29, 9, 1, 42, 19, 33, 38, 8, 47, 25, 15, 44, 27, 14, 6, 22, 24, 43, 39, 20, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
27, 43, 29, 12, 16, 50, 5, 51, 10, 41, 49, 28, 23, 7, 8, 45, 11, 34, 31, 37, 4, 42, 24, 36, 48, 6, 33, 38, 2, 3, 46, 30, 19, 22, 39, 20, 26, 18, 40, 17, 35, 21, 1, 9, 44, 32, 14, 52, 13, 47, 25, 15
17, 37, 35, 25, 13, 27, 50, 2, 26, 9, 1, 42, 10, 20, 12, 14, 5, 16, 52, 32, 47, 8, 39, 29, 33, 21, 51, 3, 36, 48, 6, 45, 22, 4, 23, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
